,交易时间,月份,来源,收/支,支付状态,类型,交易对方,商品,金额,逻辑1,逻辑2,乘后金额
3865,2021-03-10 05:04:48,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.09-收益发放,0.31,-1,1,-0.31
3866,2021-03-09 21:11:57,3,支付宝,支出,交易成功,即时到账交易,深圳市时令餐饮管理有限公司,000201|深大店,22.75,-1,1,-22.75
3867,2021-03-09 05:12:43,3,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 03.09完成的购买,35.0,-1,1,-35.0
3868,2021-03-09 04:07:13,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.08-收益发放,0.32,-1,1,-0.32
3869,2021-03-08 22:29:14,3,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,思迅Pay-微信-A超市,12.2,-1,1,-12.2
3870,2021-03-08 21:40:56,3,支付宝,支出,交易成功,即时到账交易,支付宝红包,发普通红包,35.0,-1,1,-35.0
3871,2021-03-08 20:28:37,3,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 03.08完成的购买,9.0,-1,1,-9.0
3872,2021-03-08 04:17:27,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.07-收益发放,0.33,-1,1,-0.33
3873,2021-03-07 22:53:24,3,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,思迅Pay-微信-A超市,21.5,-1,1,-21.5
3874,2021-03-07 19:05:45,3,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 03.07完成的购买,12.0,-1,1,-12.0
3875,2021-03-07 14:15:30,3,支付宝,支出,交易成功,即时到账交易,平安金融中心店,平安金融中心店,30.6,-1,1,-30.6
3876,2021-03-07 05:04:50,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.06-收益发放,0.33,-1,1,-0.33
3877,2021-03-06 22:20:57,3,支付宝,支出,交易成功,即时到账交易,支付宝红包,发普通红包,510.0,-1,1,-510.0
3878,2021-03-06 22:06:07,3,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,3.9,-1,1,-3.9
3879,2021-03-06 20:43:22,3,支付宝,支出,交易成功,即时到账交易,名创优品深圳南山益田假日店,二维码支付,15.0,-1,1,-15.0
3880,2021-03-06 13:27:49,3,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,42.9,-1,1,-42.9
3881,2021-03-06 04:07:21,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.05-收益发放,0.36,-1,1,-0.36
3882,2021-03-05 19:50:31,3,支付宝,支出,交易成功,即时到账交易,信用借还服务商,小电充电宝,1.5,-1,1,-1.5
3883,2021-03-05 18:17:21,3,支付宝,不计收支,交易成功,即时到账交易,愉康,百里臣便利店愉康分店消费,1.5,-1,1,-1.5
3884,2021-03-05 10:04:03,3,支付宝,支出,交易成功,即时到账交易,杭州乐读科技有限公司,网易云音乐-会员自动续费,11.0,-1,1,-11.0
3885,2021-03-05 03:34:16,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.04-收益发放,0.36,-1,1,-0.36
3886,2021-03-04 19:52:01,3,支付宝,不计收支,交易成功,即时到账交易,中国银行,余额宝-转出到银行卡,100.0,-1,1,-100.0
3887,2021-03-04 19:19:49,3,支付宝,不计收支,交易成功,即时到账交易,越品餐饮,支付码:321948 越小品连城店(6935757092309531488),118.0,-1,1,-118.0
3888,2021-03-04 12:14:21,3,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-21030411100400000006443945888011,36.9,-1,1,-36.9
3889,2021-03-04 08:40:23,3,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3890,2021-03-04 05:44:26,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.03-收益发放,0.36,-1,1,-0.36
3891,2021-03-04 00:19:00,3,支付宝,不计收支,交易成功,即时到账交易,益田福伴生活超市,益田福伴生活超市收银员:606-7039,9.5,-1,1,-9.5
3892,2021-03-03 16:32:52,3,支付宝,不计收支,交易成功,即时到账交易,口水嘀嗒麻辣烫,口水嘀嗒麻辣烫南山店_10021002103031632510348124511589_54182367074464109628169,18.0,-1,1,-18.0
3893,2021-03-02 23:01:41,3,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,10.5,-1,1,-10.5
3894,2021-03-02 19:12:34,3,支付宝,不计收支,交易成功,即时到账交易,深圳美西西餐饮管理有限公司,深圳益田假日广场店,25.0,-1,1,-25.0
3895,2021-03-02 18:47:38,3,支付宝,不计收支,交易成功,即时到账交易,敏华冰厅(深圳平安金融中心分店),敏华敏华深圳平安金融中心店,24.0,-1,1,-24.0
3896,2021-03-01 21:11:09,3,支付宝,不计收支,交易成功,即时到账交易,中国银行,余额宝-转出到银行卡,100.0,-1,1,-100.0
3897,2021-03-01 21:09:02,3,支付宝,支出,交易成功,即时到账交易,深圳大学,校园一卡通尾号(1713)充值,30.0,-1,1,-30.0
3898,2021-03-01 15:46:02,3,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-卖出至余额宝,6236.58,1,1,6236.58
3899,2021-03-01 12:40:40,3,支付宝,不计收支,交易成功,即时到账交易,海马体照相馆,海马体照相馆(深圳京基KK ONE店)线下拉卡拉二销支付订单，订单号为:T2021030185365445,200.0,-1,1,-200.0
3900,2021-03-01 00:45:05,3,支付宝,不计收支,交易成功,即时到账交易,海马体照相馆,海马体照相馆(深圳京基KK ONE店)线上支付订单，订单号为:T2021030185365445,299.0,-1,1,-299.0
3901,2021-02-28 23:46:30,2,支付宝,不计收支,交易成功,即时到账交易,友宝售货机(皇岗商务中心1F),可口可乐雪碧清爽柠檬味330ml,2.5,-1,1,-2.5
3902,2021-02-28 18:41:26,2,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 02.28完成的购买,30.0,-1,1,-30.0
3903,2021-02-28 00:06:04,2,支付宝,不计收支,交易关闭,即时到账交易,教育部考试中心,剑桥商务英语支付,720.0,-1,0,-0.0
3904,2021-02-27 13:46:28,2,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,13.0,-1,1,-13.0
3905,2021-02-26 17:56:21,2,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-21022611100400000006082941273011,125.18,-1,1,-125.18
3906,2021-02-25 11:01:22,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3907,2021-02-25 08:04:45,2,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,42.0,-1,1,-42.0
3908,2021-02-24 21:43:59,2,支付宝,不计收支,交易成功,即时到账交易,高德打车入驻商户,高德地图打车订单,20.5,-1,1,-20.5
3909,2021-02-24 10:19:33,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3910,2021-02-23 20:07:34,2,支付宝,支出,交易成功,支付宝担保交易,relicemxd,近江小熊防晒霜30g抗紫外线清爽女学生军训omi近江兄弟SPF50,33.6,-1,1,-33.6
3911,2021-02-23 10:12:13,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3912,2021-02-23 08:35:14,2,支付宝,支出,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3913,2021-02-22 18:53:35,2,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-21022211100400000005837354011011,29.9,-1,1,-29.9
3914,2021-02-22 10:52:22,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3915,2021-02-21 08:00:07,2,支付宝,支出,充值成功,即时到账交易,广东移动,手机充值,60.0,-1,1,-60.0
3916,2021-02-20 20:55:12,2,支付宝,不计收支,交易成功,即时到账交易,大家乐(深圳益田2店),华南大家乐-深圳益田2店,40.0,-1,1,-40.0
3917,2021-02-19 10:27:03,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3918,2021-02-18 18:34:01,2,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-21021811100400000005591402864011,29.9,-1,1,-29.9
3919,2021-02-18 10:15:40,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3920,2021-02-17 02:32:48,2,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年02月账单,109.62,-1,0,-0.0
3921,2021-02-16 13:21:14,2,支付宝,不计收支,交易关闭,支付宝担保交易,储格旗舰店,【过年不打烊】【储格】单褶休闲西裤男垂感直筒西装裤男士春季坠感宽松男裤子 等多件,292.81,-1,0,-0.0
3922,2021-02-16 13:14:16,2,支付宝,不计收支,交易关闭,支付宝担保交易,储格旗舰店,【过年不打烊】【储格】单褶休闲西裤男垂感直筒西装裤男士春季坠感宽松男裤子,169.9,-1,0,-0.0
3923,2021-02-16 02:12:24,2,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年02月账单,100.0,-1,0,-0.0
3924,2021-02-15 13:23:59,2,支付宝,不计收支,交易成功,即时到账交易,潮人牛坊,美团收银790797840929652736,25.0,-1,1,-25.0
3925,2021-02-14 20:47:03,2,支付宝,支出,交易成功,即时到账交易,信用借还服务商,充电宝,3.0,-1,1,-3.0
3926,2021-02-14 17:07:22,2,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年02月账单,112.0,-1,0,-0.0
3927,2021-02-14 00:39:41,2,支付宝,支出,交易成功,即时到账交易,上海焰火网络科技有限公司,会员体验VIP,7.0,-1,1,-7.0
3928,2021-02-13 18:57:36,2,支付宝,不计收支,交易成功,支付宝担保交易,tb133627107,Linux远程连接工具Xshell7 XFtp6全套绿色免安装版宝塔Linux安装,9.8,-1,1,-9.8
3929,2021-02-13 16:11:18,2,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 02.13完成的购买,25.0,-1,1,-25.0
3930,2021-02-12 23:24:31,2,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 02.12完成的购买,18.0,-1,1,-18.0
3931,2021-02-11 17:02:32,2,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年02月账单,100.0,-1,0,-0.0
3932,2021-02-10 11:31:36,2,支付宝,支出,交易成功,即时到账交易,美颐美(侨城西店),支付码:363136 美颐美·侨城西店(6927472564126091082),68.8,-1,1,-68.8
3933,2021-02-10 10:12:42,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3934,2021-02-10 02:56:47,2,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-自动转入,0.23,-1,1,-0.23
3935,2021-02-09 20:19:17,2,支付宝,支出,交易成功,即时到账交易,名创优品深圳南山益田假日店,二维码支付,19.9,-1,1,-19.9
3936,2021-02-09 20:11:09,2,支付宝,支出,交易成功,即时到账交易,支付宝红包,发普通红包,1666.0,-1,1,-1666.0
3937,2021-02-09 17:35:11,2,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年02月账单,100.0,-1,0,-0.0
3938,2021-02-09 17:34:19,2,支付宝,不计收支,交易成功,即时到账交易,中国银行,提现-快速提现,400.0,-1,1,-400.0
3939,2021-02-09 17:34:00,2,支付宝,不计收支,交易成功,即时到账交易,丘志安,充值-普通充值,400.0,-1,1,-400.0
3940,2021-02-09 13:26:10,2,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,15.0,-1,1,-15.0
3941,2021-02-09 05:08:48,2,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 02.09完成的购买,35.0,-1,1,-35.0
3942,2021-02-08 20:28:03,2,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 02.08完成的购买,9.0,-1,1,-9.0
3943,2021-02-07 19:04:35,2,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 02.07完成的购买,12.0,-1,1,-12.0
3944,2021-02-06 01:09:17,2,支付宝,支出,交易成功,即时到账交易,Mopubi Limited,Plex加速器-季付（活动特惠，免费赠送1个月）-1台设备,99.0,-1,1,-99.0
3945,2021-02-05 23:41:53,2,支付宝,支出,交易成功,即时到账交易,支付宝红包,发普通红包,59.0,-1,1,-59.0
3946,2021-02-05 10:19:03,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3947,2021-02-04 23:47:28,2,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,转账收款到余额宝,60.0,-1,1,-60.0
3948,2021-02-04 23:47:23,2,支付宝,收入,交易成功,即时到账交易,旭华,转账,60.0,1,1,60.0
3949,2021-02-04 21:07:08,2,支付宝,不计收支,解冻成功,预订交易,美团充电,自动解冻-美团充电宝,0.0,-1,1,-0.0
3950,2021-02-04 21:07:07,2,支付宝,支出,交易成功,即时到账交易,美团充电,美团充电宝,1.5,-1,1,-1.5
3951,2021-02-04 20:46:09,2,支付宝,不计收支,芝麻免押下单成功,预订交易,美团充电,美团充电宝,0.0,-1,1,-0.0
3952,2021-02-04 10:47:33,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,23.0,-1,1,-23.0
3953,2021-02-04 00:41:40,2,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,150.0,-1,1,-150.0
3954,2021-02-02 22:45:31,2,支付宝,不计收支,交易成功,即时到账交易,无锡小净共享网络科技有限公司,U净洗衣,3.6,-1,1,-3.6
3955,2021-02-02 10:47:35,2,支付宝,支出,交易成功,即时到账交易,杭州乐读科技有限公司,网易云音乐-会员自动续费,11.0,-1,1,-11.0
3956,2021-02-01 20:04:35,2,支付宝,支出,交易成功,即时到账交易,信用借还服务商,街电充电宝,3.0,-1,1,-3.0
3957,2021-02-01 08:35:23,2,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3958,2021-02-01 01:28:01,2,支付宝,不计收支,交易成功,支付宝担保交易,orphee旗舰店,Orphee奥路菲单弦1弦2弦民谣吉他弦电吉他弦单弦一弦二弦,11.76,-1,1,-11.76
3959,2021-01-31 18:37:13,1,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 01.31完成的购买,30.0,-1,1,-30.0
3960,2021-01-29 13:54:00,1,支付宝,不计收支,交易成功,即时到账交易,绿茶餐厅（欢乐海岸店）,Meituan-绿茶餐厅（欢乐海岸店）,52.0,-1,1,-52.0
3961,2021-01-29 13:53:14,1,支付宝,支出,交易成功,即时到账交易,美团,大众点评订单-21012911100400000004501186739011,92.0,-1,1,-92.0
3962,2021-01-29 08:36:58,1,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3963,2021-01-28 15:42:53,1,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,14.0,-1,1,-14.0
3964,2021-01-28 11:33:58,1,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-21012811100400000004425119619011,28.9,-1,1,-28.9
3965,2021-01-28 09:30:59,1,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行ETF联接A-买入,150.0,-1,1,-150.0
3966,2021-01-28 08:33:28,1,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3967,2021-01-27 21:00:29,1,支付宝,不计收支,交易成功,即时到账交易,中国兰州拉面,商品,18.0,-1,1,-18.0
3968,2021-01-27 20:49:54,1,支付宝,不计收支,交易成功,支付宝担保交易,飞天小魔女紫色冰凌,包邮日本JEX正品缓解性交痛蝴蝶超润滑避孕套安全套8只装粉色蝴蝶,138.0,-1,1,-138.0
3969,2021-01-27 11:21:41,1,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-21012711100400000004362360620011,23.9,-1,1,-23.9
3970,2021-01-27 08:30:18,1,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3971,2021-01-26 20:21:35,1,支付宝,不计收支,交易成功,即时到账交易,美颐美(侨城西店),支付码:332135 美颐美·侨城西店(6922042862444103498),34.9,-1,1,-34.9
3972,2021-01-26 12:04:14,1,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-21012611100400000004304768474011,30.0,-1,1,-30.0
3973,2021-01-26 08:29:01,1,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3974,2021-01-25 22:05:06,1,支付宝,不计收支,交易成功,即时到账交易,益田福伴生活超市,益田福伴生活超市收银员:606-7038,8.5,-1,1,-8.5
3975,2021-01-25 17:58:16,1,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-21012511100400000004266720191011,21.5,-1,1,-21.5
3976,2021-01-25 11:32:59,1,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-21012511100400000004238729867011,21.9,-1,1,-21.9
3977,2021-01-25 08:32:43,1,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3978,2021-01-25 08:09:05,1,支付宝,不计收支,还款成功,即时到账交易,备用金,备用金归还,501.42,-1,0,-0.0
3979,2021-01-24 18:46:30,1,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-21012411100400000004206311321011,184.0,-1,1,-184.0
3980,2021-01-24 12:36:11,1,支付宝,不计收支,交易成功,即时到账交易,深圳西西弗餐饮管理有限公司,深圳咖啡(付码),38.0,-1,1,-38.0
